ObjectID,Meter Number,Status,Pay By Cell Number,Meter_Hours,Parking_Facility_Name,Facility,Borough,On_Street,Side_of_Street,From_Street,To_Street,Latitude,Longitude,X,Y,Location
9673,3483030,Active,307467,2 HR Pas Mon-Sat 0900-1900,,On Street,Brooklyn,EAST 3 STREET,E,QUENTIN ROAD,KINGS HIGHWAY,40.6047,-73.97,992577.48038036,159579.20385744,POINT (-73.97 40.6047)
7257,2083084,Active,206937,2 HR Pas Mon-Sat 0800-1900,,On Street,Bronx,BRONX BOULEVARD,W,EAST 234 STREET,EAST 236 STREET,40.8964,-73.8602,1022904.75273094,265906.23890635,POINT (-73.8602 40.8964)
9563,4512464,Active,434460,2 HR Pas Mon-Fri 0830-1900,,On Street,Queens,MAIN STREET,W,75 AVENUE,76 AVENUE,40.7231,-73.82,1034131.6348047,202768.8819136,POINT (-73.82 40.7231)
8998,1403075,Active,106035,3HR Com Mon-Fri 0800-1800 /2HR Pas Sat 0900-1900,,On Street,Manhattan,8 AVENUE,W,WEST 54 STREET,WEST 55 STREET,40.765,-73.9842,988615.02406645,218001.26089761,POINT (-73.9842 40.765)
7720,4053044,Active,466691,3HR Pas Mon-Sat 0830-1900,,On Street,Queens,69 ROAD,E,AUSTIN STREET,GERARD PLACE,40.7215,-73.8479,1026408.96192986,202186.71837977,POINT (-73.8479 40.7215)
6961,4463025,Active,415932,2 HR Pas Mon-Sat 0800-1900,,On Street,Queens,JAMAICA AVENUE,N,116 STREET,117 STREET,40.6993,-73.833,1030543.63837178,194105.59313786,POINT (-73.833 40.6993)
12345,3063181,Active,319786,2 HR Pas Mon-Sat 0900-1900,,On Street,Brooklyn,AVENUE R,N,NOSTRAND AVENUE,HARING STREET,40.6075,-73.9426,1000178.30179286,160616.6315726,POINT (-73.9426 40.6075)
13360,3753003,Active,342868,"11HR Pas Mon-Sat 0800-1159 (Standard Rate), 1200-1900 (ParkSmart Rate)",Meeker Avenue Parking Field,Off Street,Brooklyn,MEEKER AVENUE,C,NORTH HENRY STREET,MONITOR STREET,40.7216,-73.942,1000330.8044406,202175.72102644,POINT (-73.942 40.7216)
14851,1443965,Retired,101525,3HR Com Mon-Fri 0700-1800 /2HR Pas Mon-Fri 1800-2200 /2HR Pas Sat 0800-2200,,On Street,Manhattan,EAST 41 STREET,S,MADISON AVENUE,PARK AVENUE,40.7519,-73.9794,989952.88687627,213229.98795985,POINT (-73.9794 40.7519)
8923,2033018,Active,220376,2 HR Pas Mon-Sat 0800-1900,,On Street,Bronx,SOUTHERN BOULEVARD,W,EAST 163 STREET,ALDUS STREET,40.8214,-73.8918,1014208.72123852,238556.89203036,POINT (-73.8918 40.8214)
5077,3183025,Active,331512,2 HR Pas Mon-Sat 0830-1900,,On Street,Brooklyn,COURT STREET,W,PRESIDENT STREET,CARROLL STREET,40.6812,-73.9965,985215.75330594,187467.49191277,POINT (-73.9965 40.6812)
2581,4093095,Active,455997,2 HR Pas Mon-Sat 0900-1900,,On Street,Queens,PUTNAM AVENUE,S,PUTNAM AVENUE,MYRTLE AVENUE,40.6999,-73.9071,1010017.6279147,194267.09117444,POINT (-73.9071 40.6999)
7571,2162855,Active,200108,2 HR Pas Mon-Sat 0900-1900,,On Street,Bronx,OTIS AVENUE,S,EAST TREMONT AVENUE,EDISON AVENUE,40.8325,-73.8274,1032022.52517778,242611.37473501,POINT (-73.8274 40.8325)
5827,1023148,Active,100139,2HR Pas Mon-Sat 0900-1900,,On Street,Manhattan,ALLEN STREET,W,ALLEN STREET,CANAL STREET,40.7146,-73.993,986202.51478386,199630.18773168,POINT (-73.993 40.7146)
12711,4233048,Active,419438,2 HR Pas Mon-Sat 0830-1900,,On Street,Queens,BROADWAY,N,30 STREET,31 STREET,40.7623,-73.9259,1004776.5986986,217006.37246744,POINT (-73.9259 40.7623)
4711,2043032,Active,221102,2 HR Pas Mon-Sat 0800-1900,,On Street,Bronx,WEBSTER AVENUE,W,EAST 171 STREET,CLAREMONT PARKWAY,40.8393,-73.9057,1010335.93009961,245066.91838035,POINT (-73.9057 40.8393)
1875,4093074,Active,456781,2 HR Pas Mon-Sat 0800-1900,,On Street,Queens,CYPRESS AVENUE,W,MADISON STREET,PUTNAM AVENUE,40.7006,-73.9072,1009992.09975052,194546.82453886,POINT (-73.9072 40.7006)
9516,1374989,Active,113994,2 HR Pas Mon-Sat 0830-1900,,On Street,Manhattan,ST NICHOLAS AVENUE,E,WEST 189 STREET,WEST 190 STREET,40.8545,-73.9298,1003670.75806253,250614.26096019,POINT (-73.9298 40.8545)
11609,1023041,Inactive,105963,2HR Pas Mon-Sat 0900-1900,,On Street,Manhattan,ALLEN STREET,E,STANTON STREET,EAST HOUSTON STREET,40.722,-73.9888,987354.17356977,202304.47733061,POINT (-73.9888 40.722)
2808,1193005,Active,113831,3HR Com Mon-Fri 0700-1900 /2HR Pas Sat 0900-1900,,On Street,Manhattan,LEXINGTON AVENUE,W,EAST 86 STREET,EAST 87 STREET,40.7799,-73.9554,996599.21544711,223412.18478702,POINT (-73.9554 40.7799)
10520,1058293,Active,111281,2 HR Pas Mon-Sat 0830-1900,,On Street,Manhattan,ST NICHOLAS AVENUE,E,ST NICHOLAS AVENUE,WEST 171 STREET,40.8427,-73.9385,1001276.49710302,246292.19742586,POINT (-73.9385 40.8427)
8958,4081902,Active,406630,2 HR Pas Mon-Sat 0800-1900,,On Street,Queens,89 AVENUE,N,SUTPHIN BOULEVARD,148 STREET,40.704,-73.8083,1037398.19684111,195818.61333385,POINT (-73.8083 40.704)
7713,3423059,Active,306852,2 HR Pas Mon-Sat 0830-1900,,On Street,Brooklyn,3 AVENUE,E,78 STREET,79 STREET,40.629,-74.0287,976277.10451661,168431.92532519,POINT (-74.0287 40.629)
13224,4283058,Active,433163,2 HR Pas Mon-Sat 0900-1900,,On Street,Queens,NORTHERN BOULEVARD,S,164 STREET,165 STREET,40.7602,-73.8014,1039277.29118003,216292.90932743,POINT (-73.8014 40.7602)
8982,2293008,Active,211295,2 HR Pas Mon-Sat 0800-1900,,On Street,Bronx,BOSTON ROAD,W,FENTON AVENUE,CORSA AVENUE,40.8767,-73.8478,1026332.56706953,258706.96787186,POINT (-73.8478 40.8767)
11162,3543041,Active,316210,2 HR Pas Mon-Sat 0900-1900,,On Street,Brooklyn,WEST 6 STREET,E,AVENUE T,AVENUE U,40.5967,-73.9774,990515.17643411,156681.32710727,POINT (-73.9774 40.5967)
10633,3149781,Active,338621,2 HR Pas Mon-Sat 0900-1900,,On Street,Brooklyn,15 STREET,N,5 AVENUE,6 AVENUE,40.6655,-73.989,987302.5627806,181725.71993177,POINT (-73.989 40.6655)
9810,3073030,Active,307710,2 HR Pas Mon-Sat 0800-1900,,On Street,Brooklyn,86 STREET,N,21 AVENUE,BAY 28 STREET,40.6031,-73.9956,985464.87255836,159010.17940493,POINT (-73.9956 40.6031)
7557,1483032,Active,100041,3HR Com Mon-Fri 0700-1900,,On Street,Manhattan,MAIDEN LANE,N,WILLIAM STREET,GOLD STREET,40.7078,-74.0078,982086.10241303,197143.15202336,POINT (-74.0078 40.7078)
6114,4043063,Active,463409,2 HR Pas Mon-Sat 0700-1900,,On Street,Queens,QUEENS BOULEVARD,S,82 AVENUE,82 ROAD,40.7125,-73.8272,1032165.42154552,198920.84466219,POINT (-73.8272 40.7125)
3090,4063030,Inactive,443333,2 HR Pas Mon-Sat 0800-2200,,On Street,Queens,NORTHERN BOULEVARD,S,MAIN STREET,UNION STREET,40.7636,-73.8286,1031721.74067436,217541.37763102,POINT (-73.8286 40.7636)
1616,4323124,Active,422626,2 HR Pas Mon-Sat 0900-1900,,On Street,Queens,HILLSIDE AVENUE,S,135 STREET,136 STREET,40.7038,-73.8185,1034586.67556128,195757.74534535,POINT (-73.8185 40.7038)
12191,1218196,Active,112684,2 HR Pas Mon-Sat 0830-2200,,On Street,Manhattan,BROADWAY,W,WEST 108 STREET,WEST 109 STREET,40.8033,-73.9675,993237.76055586,231949.30419569,POINT (-73.9675 40.8033)
7970,3403017,Active,326095,2 HR Pas Mon-Sat 0830-1900,,On Street,Brooklyn,FULTON STREET,N,TOMPKINS AVENUE,KINGSTON AVENUE,40.68,-73.9415,1000469.46754912,187028.76247527,POINT (-73.9415 40.68)
13768,5053343,Active,518905,2 HR Pas Mon-Sat 0800-1900,,On Street,Staten Island,MOSELY AVENUE,S,WAIMER PLACE,RICHMOND AVENUE,40.5436,-74.165,938381.5467777,137372.11310111,POINT (-74.165 40.5436)
6329,1273009,Active,114459,2HR Pas Mon-Sat 0900-1900,,On Street,Manhattan,MADISON AVENUE,W,EAST 84 STREET,EAST 85 STREET,40.7799,-73.9596,995435.22794569,223422.92557919,POINT (-73.9596 40.7799)
4810,1294846,Active,112499,2HR Pas Mon-Sat 0800-1900,,On Street,Manhattan,YORK AVENUE,E,EAST 87 STREET,EAST 88 STREET,40.7769,-73.9463,999120.6257586,222316.72798844,POINT (-73.9463 40.7769)
5255,4233168,Active,425972,2 HR Pas Mon-Sat 0900-1500,,On Street,Queens,31 STREET,W,30 AVENUE,30 DRIVE,40.7667,-73.9217,1005937.40247937,218601.73148143,POINT (-73.9217 40.7667)
1849,5053313,Active,523080,2 HR Pas Mon-Sat 0800-1500,,On Street,Staten Island,HYLAN BOULEVARD,N,DONGAN HILLS AVENUE,NAUGHTON AVENUE,40.5845,-74.0945,957996.66469961,152237.06007719,POINT (-74.0945 40.5845)
906,1043087,Active,103714,2HR Pas Mon-Sat 0900-1900,,On Street,Manhattan,EAST 12 STREET,S,2 AVENUE,1 AVENUE,40.7308,-73.9856,988246.3502631,205539.53877385,POINT (-73.9856 40.7308)
8653,2173049,Active,222615,2 HR Pas Mon-Sat 0800-1900,,On Street,Bronx,UNIONPORT ROAD,W,METROPOLITAN OVAL,GUERLAIN STREET,40.8387,-73.861,1022721.18715319,244876.39481127,POINT (-73.861 40.8387)
961,1483062,Inactive,100032,3HR Com Mon-Fri 0700-1900,,On Street,Manhattan,WATER STREET,E,BROAD STREET,HANOVER SQUARE,40.7031,-74.0107,981270.84223253,195422.61018886,POINT (-74.0107 40.7031)
8812,2063012,Active,222245,2 HR Pas Mon-Sat 0900-1900,,On Street,Bronx,EAST 177 STREET,S,GLEASON AVENUE,OLMSTEAD AVENUE,40.8312,-73.8546,1024481.63934094,242135.90127651,POINT (-73.8546 40.8312)
8656,4122340,Active,466295,2 HR Pas Mon-Sat 0900-1900,,On Street,Queens,ROOSEVELT AVENUE,N,BAXTER AVENUE,84 STREET,40.7479,-73.8824,1016825.90760519,211761.25828578,POINT (-73.8824 40.7479)
13783,3131528,Active,304366,2 HR Pas Mon-Sat 0900-1900,,On Street,Brooklyn,67 STREET,S,21 AVENUE,BAY PARKWAY,40.6128,-73.983,988976.88062619,162549.83997652,POINT (-73.983 40.6128)
3604,1023050,Active,103739,2HR Pas Mon-Sat 0900-2400,,On Street,Manhattan,LUDLOW STREET,W,STANTON STREET,EAST HOUSTON STREET,40.722,-73.9874,987738.25022945,202328.87852852,POINT (-73.9874 40.722)
12136,1264928,Active,110450,2HR Pas Mon-Sat 0830-1900,,On Street,Manhattan,2 AVENUE,E,EAST 91 STREET,EAST 92 STREET,40.7813,-73.9491,998338.95114087,223926.86256343,POINT (-73.9491 40.7813)
8593,4512438,Inactive,468850,2 HR Pas Mon-Sat 0900-1900,,On Street,Queens,MAIN STREET,E,56 AVENUE,BOOTH MEMORIAL AVENUE,40.7475,-73.826,1032465.33334728,211663.39135551,POINT (-73.826 40.7475)
9939,4072205,Active,425412,2 HR Pas Mon-Sat 0900-1900,,On Street,Queens,37 STREET,E,31 AVENUE,BROADWAY,40.7599,-73.9204,1006308.5526557,216144.98803535,POINT (-73.9204 40.7599)
15091,1453113,Active,104253,3HR Com Mon-Fri 0800-1900,,On Street,Manhattan,WEST 19 STREET,S,5 AVENUE,AVENUE OF THE AMERICAS,40.7402,-73.9941,985871.31629927,208953.31770743,POINT (-73.9941 40.7402)
7428,3503041,Inactive,329901,2 HR Pas Mon-Sat 0830-1900,,On Street,Brooklyn,BEVERLEY ROAD,N,CHURCH AVENUE,EAST 2 STREET,40.6429,-73.9787,990160.2401361,173506.88400728,POINT (-73.9787 40.6429)
11052,3193106,Inactive,337513,2 HR Pas Mon-Sat 0900-1900,,On Street,Brooklyn,BROADWAY,E,STUYVESANT AVENUE,VERNON AVENUE,40.6964,-73.9341,1002522.96409827,193006.34533635,POINT (-73.9341 40.6964)
13006,1348079,Active,113740,2HR Pas Mon-Sat 0830-2200,,On Street,Manhattan,MADISON AVENUE,E,EAST 99 STREET,EAST 101 STREET,40.79,-73.952,997534.94356252,227102.41067427,POINT (-73.952 40.79)
3076,4061133,Active,444495,2 HR Pas Mon-Sat 0800-2200,,On Street,Queens,MAIN STREET,W,NORTHERN BOULEVARD,37 AVENUE,40.762,-73.8315,1030927.84757711,216939.60291594,POINT (-73.8315 40.762)
14719,4033028,Active,413556,2 HR Pas Mon-Sat 0800-1900,,On Street,Queens,150 STREET,E,JAMAICA AVENUE,ARCHER AVENUE,40.7018,-73.8042,1038532.12731603,195027.10573052,POINT (-73.8042 40.7018)
7309,2262750,Active,210367,6HR Pas Mon-Fri 0800-2200,,On Street,Bronx,CORLEAR AVENUE,W,WEST 238 STREET,WEST 240 STREET,40.8864,-73.901,1011628.98984945,262223.94180901,POINT (-73.901 40.8864)
3321,4413059,Active,466790,2 HR Pas Mon-Sat 0800-1900,,On Street,Queens,BROADWAY,N,CORONA AVENUE,51 AVENUE,40.7389,-73.8775,1018199.3710656,208492.14343293,POINT (-73.8775 40.7389)
10267,3053036,Active,323540,2 HR Pas Mon-Sat 0800-1900,,On Street,Brooklyn,AVENUE P,S,EAST 16 STREET,EAST 17 STREET,40.6105,-73.9572,996121.84960394,161689.4640726,POINT (-73.9572 40.6105)
7823,4221281,Active,468476,2 HR Pas Mon-Sat 0830-1900,,On Street,Queens,40 ROAD,S,JUNCTION BOULEVARD,97 STREET,40.7484,-73.8687,1020638.98068769,211967.84776761,POINT (-73.8687 40.7484)
1459,4103133,Active,455824,2 HR Pas Mon-Sat 0900-2000,,On Street,Queens,ROCKAWAY BEACH BOULEVARD,N,BEACH 112 STREET,BEACH 113 STREET,40.5806,-73.8345,1030210.76731835,150852.40831894,POINT (-73.8345 40.5806)
192,4072175,Active,424009,2 HR Pas Mon-Sat 0900-1900,,On Street,Queens,37 STREET,E,34 AVENUE,35 AVENUE,40.7564,-73.9232,1005521.33703853,214859.61002868,POINT (-73.9232 40.7564)
3861,1433331,Inactive,106999,3HR Com Mon-Sat 0700-1800 /6HR Pas Mon-Sat 1800-2400,,On Street,Manhattan,EAST 46 STREET,S,LEXINGTON AVENUE,3 AVENUE,40.7539,-73.974,991456.19358094,213927.16045003,POINT (-73.974 40.7539)
3811,4343101,Retired,425711,2 HR Pas Mon-Fri 1000-1900 /2 HR Pas Sat 0900-1900,,On Street,Queens,NORTHERN BOULEVARD,N,57 STREET,58 STREET,40.7538,-73.9034,1011026.31946686,213908.70707485,POINT (-73.9034 40.7538)
13733,4193052,Active,404029,2 HR Pas Mon-Sat 0900-1900,,On Street,Queens,NATIONAL STREET,E,43 AVENUE,44 AVENUE,40.7466,-73.8637,1022007.55603452,211326.91761902,POINT (-73.8637 40.7466)
1211,4013065,Active,423507,2 HR Pas Mon-Sat 0900-1900,,On Street,Queens,46 STREET,E,GREENPOINT AVENUE,47 AVENUE,40.7418,-73.9189,1006719.67092794,209556.09078011,POINT (-73.9189 40.7418)
4976,4181685,Active,413296,2 HR Pas Mon-Sat 0900-1900,,On Street,Queens,35 STREET,W,DITMARS BOULEVARD,23 AVENUE,40.7747,-73.9091,1009417.10582177,221549.6475016,POINT (-73.9091 40.7747)
9725,2262757,Active,214800,2 HR Pas Mon-Sat 0900-1900,,On Street,Bronx,WEST 233 STREET,S,BROADWAY,KINGSBRIDGE AVENUE,40.881,-73.9038,1010852.88510244,260251.98217027,POINT (-73.9038 40.881)
9134,2263001,Retired,213821,2HR Pas Mon-Sat 0900-1900,,On Street,Bronx,KINGSBRIDGE AVENUE,W,WEST 236 STREET,WEST 238 STREET,40.8841,-73.9023,1011253.8199961,261400.46510953,POINT (-73.9023 40.8841)
11810,4063045,Inactive,441865,2 HR Pas Mon-Sat 0830-1900,,On Street,Queens,PARSONS BOULEVARD,E,35 AVENUE,NORTHERN BOULEVARD,40.765,-73.8235,1033147.46026386,218032.26149178,POINT (-73.8235 40.765)
13484,4393015,Active,466743,2 HR Pas Mon-Sat 0800-1900,,On Street,Queens,NORTHERN BOULEVARD,S,87 STREET,88 STREET,40.756,-73.8801,1017459.09170628,214736.02759869,POINT (-73.8801 40.756)
4438,3163086,Active,339744,2 HR Pas Mon-Sat 0900-1900,,On Street,Brooklyn,EAST 49 STREET,W,LINDEN BOULEVARD,CHURCH AVENUE,40.6519,-73.9315,1003266.52101012,176788.67698435,POINT (-73.9315 40.6519)
10080,3233050,Active,303288,2 HR Pas Mon-Sat 0830-1900,,On Street,Brooklyn,MANHATTAN AVENUE,W,MAUJER STREET,GRAND STREET,40.7113,-73.9456,999326.87731461,198416.01365085,POINT (-73.9456 40.7113)
12152,4122436,Active,466275,2 HR Pas Mon-Sat 0900-1900,,On Street,Queens,37 ROAD,S,76 STREET,77 STREET,40.7474,-73.8893,1014915.45506127,211608.71626802,POINT (-73.8893 40.7474)
11908,2013083,Active,207188,2 HR Pas Mon-Sat 0830-1900,,On Street,Bronx,EAST 188 STREET,S,CRESTON AVENUE,GRAND CONCOURSE,40.8615,-73.8983,1012392.10118411,253170.77356368,POINT (-73.8983 40.8615)
4868,1238220,Retired,109864,2 HR Pas Mon-Sat 0830-1900,,On Street,Manhattan,10 AVENUE,W,WEST 206 STREET,WEST 207 STREET,40.8641,-73.9194,1006552.69258736,254086.24876685,POINT (-73.9194 40.8641)
6026,4263050,Retired,413812,2 HR Pas Mon-Sat 0900-1900,,On Street,Queens,GROVE STREET,N,61 STREET,FRESH POND ROAD,40.7103,-73.8997,1012060.75899902,198066.4503736,POINT (-73.8997 40.7103)
5870,2162843,Active,222285,2 HR Pas Mon-Sat 0900-1900,,On Street,Bronx,EAST TREMONT AVENUE,W,OTIS AVENUE,GREENE PLACE,40.8318,-73.8274,1032027.10062794,242380.47821519,POINT (-73.8274 40.8318)
2139,1263089,Inactive,110974,2 HR Pas Sat 0830-1900,,On Street,Manhattan,2 AVENUE,W,EAST 104 STREET,EAST 105 STREET,40.7898,-73.9432,999991.15977868,227030.60602786,POINT (-73.9432 40.7898)
10884,4181659,Active,421477,2 HR Pas Mon-Sat 0800-1900,,On Street,Queens,23 AVENUE,S,28 STREET,29 STREET,40.7753,-73.9143,1007988.17823344,221749.5801726,POINT (-73.9143 40.7753)
7296,3013578,Active,342558,2 HR Pas Mon-Sat 1000-1900,,On Street,Brooklyn,STATE STREET,N,COURT STREET,BOERUM PLACE,40.6903,-73.9919,986510.06731836,190779.17656235,POINT (-73.9919 40.6903)
5357,2073009,Retired,209562,2 HR Pas Mon-Sat 0830-1900,,On Street,Bronx,EAST GUN HILL ROAD,S,TRYON AVENUE,KINGS COLLEGE PLACE,40.8799,-73.8763,1018464.71141419,259879.23816511,POINT (-73.8763 40.8799)
18,3153048,Active,336164,2 HR Pas Mon-Sat 0900-1900,,On Street,Brooklyn,EAST 16 STREET,W,NEWKIRK AVENUE,FOSTER AVENUE,40.6355,-73.9624,994673.37677911,170796.87400736,POINT (-73.9624 40.6355)
1500,4203073,Active,469058,2 HR Pas Mon-Sat 0730-1900,,On Street,Queens,69 STREET,E,38 AVENUE,ROOSEVELT AVENUE,40.7467,-73.8963,1012976.39004177,211355.00909828,POINT (-73.8963 40.7467)
1661,4233030,Active,424125,2 HR Pas Mon-Sat 0900-1900,,On Street,Queens,33 STREET,E,35 AVENUE,36 AVENUE,40.756,-73.928,1004201.41382536,214698.90825035,POINT (-73.928 40.756)
843,3029745,Active,335304,2 HR Pas Mon-Sat 0830-1900,,On Street,Brooklyn,5 AVENUE,W,WARREN STREET,PARK PLACE,40.6798,-73.9782,990285.29434794,186948.65928902,POINT (-73.9782 40.6798)
7988,3403156,Active,333391,2 HR Pas Mon-Sat 0830-1900,,On Street,Brooklyn,FULTON STREET,N,FRANKLIN AVENUE,SPENCER PLACE,40.6811,-73.9551,996715.73457102,187409.7275926,POINT (-73.9551 40.6811)
6742,5053283,Active,522984,2 HR Pas Mon-Sat 0900-1700,,On Street,Staten Island,NEW DORP PLAZA,N,ROSE AVENUE,ROSS AVENUE,40.5731,-74.1182,951403.68936853,148093.99749719,POINT (-74.1182 40.5731)
11916,3071407,Retired,305449,"Rate NOT Available - Please request a NEW PERSO, and Once it is Ready, Please Create a New Report",,On Street,Brooklyn,SHORE PARKWAY,S,BELT PARKWAY EB EN BAY PKWY,BAY 38 STREET,40.5934,-73.9967,985169.55982877,155458.81216386,POINT (-73.9967 40.5934)
12145,4072194,Active,426557,2 HR Pas Mon-Sat 0900-1900,,On Street,Queens,36 STREET,E,BROADWAY,34 AVENUE,40.7598,-73.9216,1005978.68225244,216106.39395243,POINT (-73.9216 40.7598)
2246,2013062,Active,211055,2 HR Pas Mon-Sat 0830-1900,,On Street,Bronx,GRAND CONCOURSE,W,EAST 180 STREET,EAST 181 STREET,40.8542,-73.9025,1011233.61859295,250508.76149927,POINT (-73.9025 40.8542)
4434,5053312,Active,518026,2 HR Pas Mon-Sat 0800-1500,,On Street,Staten Island,HYLAN BOULEVARD,N,BUEL AVENUE,DONGAN HILLS AVENUE,40.585,-74.0939,958179.80901836,152427.95667702,POINT (-74.0939 40.585)
11599,3383082,Retired,337603,1HR Pas Mon-Sat 0830-1900,,On Street,Brooklyn,FLATLANDS AVENUE,N,EAST 81 STREET,EAST 82 STREET,40.6362,-73.9124,1008571.45200127,171078.50467768,POINT (-73.9124 40.6362)
669,1263044,Active,114095,3HR Com Mon-Fri 1000-1400 /2HR Pas Sat 0900-1900,,On Street,Manhattan,1 AVENUE,E,EAST 78 STREET,EAST 79 STREET,40.7719,-73.9529,997320.07424161,220529.72696927,POINT (-73.9529 40.7719)
3625,4233138,Active,414940,2 HR Pas Mon-Sat 0800-1900,,On Street,Queens,35 AVENUE,N,30 STREET,31 STREET,40.7584,-73.929,1003918.43374828,215600.01504394,POINT (-73.929 40.7584)
7214,1413025,Active,106178,2HR Pas Mon-Sat 0800-1900,,On Street,Manhattan,GREENWICH AVENUE,W,BANK STREET,WEST 12 STREET,40.7374,-74.0017,983792.14558886,207915.68592444,POINT (-74.0017 40.7374)
1507,3503011,Active,310606,2 HR Pas Mon-Sat 0830-1900,,On Street,Brooklyn,CHURCH AVENUE,N,EAST 2 STREET,EAST 3 STREET,40.6435,-73.978,990348.27289653,173710.64541078,POINT (-73.978 40.6435)
8761,2013096,Active,212669,2 HR Pas Mon-Sat 0800-1900,,On Street,Bronx,WEBSTER AVENUE,E,EAST 188 STREET,EAST 189 STREET,40.8601,-73.8929,1013882.02832235,252639.94194819,POINT (-73.8929 40.8601)
2748,3153050,Inactive,333051,2 HR Pas Mon-Sat 0900-1900,,On Street,Brooklyn,MARLBOROUGH ROAD,W,NEWKIRK AVENUE,MARLBOROUGH COURT,40.6353,-73.9634,994420.13286303,170735.64775185,POINT (-73.9634 40.6353)
3721,4413056,Active,462594,2 HR Pas Mon-Sat 0830-2200,,On Street,Queens,90 STREET,W,57 AVENUE,QUEENS BOULEVARD,40.7345,-73.8722,1019655.84912378,206911.20007253,POINT (-73.8722 40.7345)
7857,4303007,Active,404245,2 HR Pas Mon-Sat 0800-1900,,On Street,Queens,JAMAICA AVENUE,N,222 STREET,224 STREET,40.7207,-73.7321,1058503.72451186,201949.18735877,POINT (-73.7321 40.7207)
11481,4283041,Active,445434,2 HR Pas Mon-Sat 0900-1900,,On Street,Queens,HOLLIS COURT BOULEVARD,N,UTOPIA PARKWAY,46 ROAD,40.753,-73.7919,1041914.8967972,213679.27610327,POINT (-73.7919 40.753)
3196,2162797,Retired,211211,2HR Pas Mon-Sat 0800-1900,,On Street,Bronx,EAST TREMONT AVENUE,S,WESTCHESTER AVENUE,EAST TREMONT AVENUE,40.8404,-73.8418,1028016.09651086,245509.61631386,POINT (-73.8418 40.8404)
7448,4443141,Active,449109,2 HR Pas Mon-Sat 0900-1900,,On Street,Queens,CROSS BAY BOULEVARD,E,161 AVENUE,162 AVENUE,40.6552,-73.8387,1029006.48232536,178035.25126286,POINT (-73.8387 40.6552)
3543,2083071,Active,212834,2 HR Pas Mon-Sat 0800-1900,,On Street,Bronx,WHITE PLAINS ROAD,E,EAST 242 STREET,EAST 243 STREET,40.9061,-73.8491,1025963.9405102,269429.43855286,POINT (-73.8491 40.9061)
7765,3013617,Active,300108,6HR Pas Mon-Sat 0800-2200,,On Street,Brooklyn,WILLOUGHBY STREET,S,FLEET PLACE,ASHLAND PLACE,40.692,-73.9812,989462.92591394,191377.40305619,POINT (-73.9812 40.692)
9582,4283040,Active,440874,2 HR Pas Mon-Sat 0900-1900,,On Street,Queens,HOLLIS COURT BOULEVARD,S,UTOPIA PARKWAY,46 ROAD,40.7528,-73.7916,1041974.96787128,213610.59612252,POINT (-73.7916 40.7528)
6779,1403168,Active,106080,3HR Com Mon-Sat 0700-1900 /2HR Pas Mon-Sat 1900-2300,,On Street,Manhattan,9 AVENUE,E,WEST 41 STREET,WEST 42 STREET,40.7579,-73.9929,986218.56035544,215391.01283728,POINT (-73.9929 40.7579)
14907,4313064,Active,452108,2 HR Pas Mon-Sat 0900-1900,,On Street,Queens,JAMAICA AVENUE,S,92 STREET,WOODHAVEN BOULEVARD,40.6933,-73.853,1025022.9108962,191899.9193996,POINT (-73.853 40.6933)
3230,3233045,Active,300620,2 HR Pas Mon-Sat 0830-1900,,On Street,Brooklyn,LORIMER STREET,W,GRAND STREET,POWERS STREET,40.7114,-73.949,998389.99270543,198461.2291116,POINT (-73.949 40.7114)
13105,1143018,Planned,106866,2HR Pas Mon-Sat 0830-2200,,On Street,Manhattan,MAC DOUGAL STREET,E,WASHINGTON SQUARE NORTH,MAC DOUGAL ALLEY,40.7324,-73.9984,984685.28126977,206099.93463469,POINT (-73.9984 40.7324)
12739,3103011,Active,315493,2 HR Pas Mon-Sat 0800-1900,,On Street,Brooklyn,18 AVENUE,E,68 STREET,BAY RIDGE AVENUE,40.6171,-73.9921,986438.82303828,164105.54355802,POINT (-73.9921 40.6171)
362,1113020,Active,104526,2HR Pas Mon-Sat 0800-1900,,On Street,Manhattan,CHURCH STREET,E,WALKER STREET,LISPENARD STREET,40.7197,-74.004,983131.64428519,201494.7820996,POINT (-74.004 40.7197)
313,2323263,Active,217042,2 HR Pas Mon-Sat 0900-2000,,On Street,Bronx,PELHAM PARKWAY SOUTH,S,UNNAMED STREET,EASTCHESTER ROAD,40.8572,-73.8451,1027086.2863626,251633.58274044,POINT (-73.8451 40.8572)
1127,4152092,Active,425045,2 HR Pas Mon-Sat 0900-1900,,On Street,Queens,QUEENS PLAZA NORTH,S,23 STREET,24 STREET,40.7514,-73.9414,1000499.57870936,213037.84661186,POINT (-73.9414 40.7514)
5253,1473046,Active,101340,3HR Com Mon-Fri 0700-1800 /2HR Pas Mon-Fri 1800-2200 /2HR Pas Sat 0800-2200,,On Street,Manhattan,BROADWAY,E,BROOME STREET,SPRING STREET,40.7222,-73.9994,984404.95768344,202379.48669502,POINT (-73.9994 40.7222)
